url,keyword,url_length,num_dots,num_slashes,keyword_length,has_numbers,has_special_chars,tld
http://sjvvmgohzmlfiaa3msai5cwpwxg7zqoxsdsr5lx6iy2e5lsw3aenmdyd.onion,online betting,69,1,2,14,1,1,onion
http://shojvp627tybgivfl273ed7hvdqngdjrjl3u4vkjysj4fzvgf3w2b3qd.onion,online betting,69,1,2,14,1,1,onion
http://nnl3yttlktngzgv74gejrgsjieftabnruekzmfkcop2a7w4od3fdm4yd.onion,online betting,69,1,2,14,1,1,onion
http://oc2xu7fsdbdowclpdztipswekahfypk3v6tjbtvsewi2p6un2lg265yd.onion,online betting,69,1,2,14,1,1,onion
http://nu2bnz3one5x26yjwp3giankgpxmgekchmdeiypqvsrcx4vocva7qzid.onion,online betting,69,1,2,14,1,1,onion
http://pjdahko377s2riym6s5miuknpog5munm6nn5tn4isc3uahztgsbsytyd.onion,online betting,69,1,2,14,1,1,onion
http://ypnmxsti2gcrn4inem7qkhn4sl24xxhnypabu7aynfjshb6463ljzlad.onion,online betting,69,1,2,14,1,1,onion
http://6gyyimllfuze2dl5n33qeilr34dc6kcz4kgr57doel6cwqcjkpv7pbqd.onion,online betting,69,1,2,14,1,1,onion
http://battup26yfgcq2nxdgk75grvktgpsuwllyovdeezcwvb2jn2vtoin3yd.onion,online betting,69,1,2,14,1,1,onion
http://hiddenxdcq2fzwygfaf64uaohhts2sup4fpjplrxd3u5hrf45txumjyd.onion,unlicensed financial services,69,1,2,29,1,1,onion
http://tpgezgonj5ab4dhwg27yloimgbm65rcrfvy7qsjz4lnt3ttosv3nsyqd.onion,unlicensed financial services,69,1,2,29,1,1,onion
http://tpgezgondq45rzljzu4cbd2dje7zprl2sv7ovwetw5rfdcd6nn3vwiid.onion,unlicensed financial services,69,1,2,29,1,1,onion
http://djz5iazreuqecaqj4upq343mvqrntdx65o5j3tuatyaqmwy5j6r3ogid.onion,unlicensed financial services,69,1,2,29,1,1,onion
http://legit52wvglhoolloujxgy65x47twvj5v5365lq32oecz2rbwoebhxqd.onion,unlicensed financial services,69,1,2,29,1,1,onion
http://legit52i7pksws42ltfiabaei4ocbpvpsrk5ui3g5jmu7a4bopir4tyd.onion,unlicensed financial services,69,1,2,29,1,1,onion
http://4ooc3vbsyysv6bkx6e3al4x66fc4iofr4bcukf4pa6br66he2e2fuqyd.onion,unlicensed financial services,69,1,2,29,1,1,onion
http://escrvo7xtv3r26okljdwoampeyghmcasgapmvv6l4yrvraczwtw56fid.onion,unlicensed financial services,69,1,2,29,1,1,onion
http://amazonuzx7moazplksr5cqzihjse2fodsm67j3d5gu3azwzswifr5yad.onion,unlicensed financial services,69,1,2,29,1,1,onion
http://wbkafhuzuygk3if3fyb6oo3znqehahj4t7wg2uxlqiqwfllp7p66acid.onion,unlicensed financial services,69,1,2,29,1,1,onion
http://amazonuzabezyimqubs72dl3nunjrvx65s2nrgvtuxhopbildwz6w4yd.onion,unlicensed financial services,69,1,2,29,1,1,onion
http://yaw3bmnqt3av65reoqly2athbqxg3ngiy2jvaingblfaprrtt3bzhdqd.onion,unlicensed financial services,69,1,2,29,1,1,onion
http://q3o3hdjbia2v4hjag567piljrz6gmfwfmxjzaqq4qstmicnmujxp45id.onion,unlicensed financial services,69,1,2,29,1,1,onion
http://theoneemlyobrlkrcvkmyapbe3xgtcyydi4ovgmvcw2bwvcn4uvbjcid.onion,unlicensed financial services,69,1,2,29,1,1,onion
http://fsfeorg3avy6lcqvpe6mixen3tr7wjbqmkao44msyj37km4yy76rz2id.onion,unlicensed financial services,69,1,2,29,1,1,onion
http://ysrht333tjkplkui7ojxv7vm5nvfv7ec7pd2dyn5ejuegzfbcupe6sid.onion,data harvesting,69,1,2,15,1,1,onion
http://2zjcvkjiwsk2w6fuzqo3fc7ktmiup3ednrhzmslkgkpdrt5uxac72gid.onion,data harvesting,69,1,2,15,1,1,onion
http://vscma3qr6g5zfd7jbffzo6qvuq5h2jlbqrv6i3cmmj24xaqcr6ddloid.onion,ransomware services,69,1,2,19,1,1,onion
http://hnw77fkkj63ke7odimquwmppx3qn3wgl2ooxiwag2rnlvwzwmzgsf2ad.onion,ransomware services,69,1,2,19,1,1,onion
http://6rmq4pdv22thaxzzajmoaevtlwpgkrs7t4kyw72eikg3hbqb3dpbxdid.onion,dark web marketplaces,69,1,2,21,1,1,onion
http://ha6xlaiwqaqpwir7cpbghqwcx6ct6xu4xxjew7cd43msl5hsenvfcdid.onion,dark web marketplaces,69,1,2,21,1,1,onion
http://6gw3sf7b4sk4imrwho2jd7ixvrfty2xuzdwimfr7ilpsr4by5w7qhdad.onion,dark web marketplaces,69,1,2,21,1,1,onion
http://gbi4o3f6oqsuzuggf54m25ombt3jwxdgamwhed5yvjgkfjdho7ujevid.onion,dark web marketplaces,69,1,2,21,1,1,onion
http://iq4jodjctlz5mfaximz2wrv2m4dqxak2ja6273bgkxrt5hyzlr3emyid.onion,dark web marketplaces,69,1,2,21,1,1,onion
http://zapperrfz5xj4ukv7fh4nd6fzmohbgbl5srhzvke5lohuvmim6kjjiqd.onion,dark web marketplaces,69,1,2,21,1,1,onion
http://573qx5zdik6rtcgxrznvvtfianafomdx2dmb7aydmyfxmrsm3lzkb3id.onion,dark web marketplaces,69,1,2,21,1,1,onion
http://bjf5aprj5rbev7e6lb3bcbfofaqs2iu3nhbvaug73gthhtit6qipsmad.onion,dark web marketplaces,69,1,2,21,1,1,onion
http://linkscgvcp7rpfg46zne3fyexm3ja6tslehbuix7gfk4jkbzquqr2did.onion,dark web marketplaces,69,1,2,21,1,1,onion
http://wngtmj5coyd3eefg3wowk7x667zmgisgjwtujzccqwjrdvrawmzwlkad.onion,dark web marketplaces,69,1,2,21,1,1,onion
http://ufll4rxvrbjjgpiq2fhw6zrqf6gbz7acmgzjtmcvbkb6tgnagld5biad.onion,dark web marketplaces,69,1,2,21,1,1,onion
http://xs66xa6vh2vro5g5v2d476lahkhey4l6jsdkt6klxcz3ytz2i6silhyd.onion,dark web marketplaces,69,1,2,21,1,1,onion
http://darkoxfbjibhbb65wtvdnjygyi46a4xrjcakqkrzuw7ch6o7xgxhxmid.onion,dark web marketplaces,69,1,2,21,1,1,onion
http://7hho4jmka7lqxovw4hq5efp26uejscccp6m3mevenjuccvh3ucbz3nid.onion,dark web marketplaces,69,1,2,21,1,1,onion
http://r4cifwoqu6gmtppxi4bzxaivp2gyn5vb53nm2wcta55pd2slrcu3nlid.onion,dark web marketplaces,69,1,2,21,1,1,onion
http://apvzgmlxxapygz5eixhabpcexld3yhvphkglqcpa5smnrt5pqszvgsyd.onion,dark web marketplaces,69,1,2,21,1,1,onion
http://darkmvx6q7jv5gizhwkxiyckvtybglkwwym6bmhixghinl5crrjvwrid.onion,dark web marketplaces,69,1,2,21,1,1,onion
http://nexus3xpq52kd7fnobiwwndytystymajamfwoawhppn2wqgqetoucoyd.onion,dark web marketplaces,69,1,2,21,1,1,onion
http://fixed5nft5u4d3g5caukicqr7ieh5uyq67c3xprlhuga5jwnrkuf32ad.onion,dark web marketplaces,69,1,2,21,1,1,onion
http://nexus3xp5kbxy7xvqn7kyypjxfjajmubddykx2leymlqzbqxcfd4xmid.onion,dark web marketplaces,69,1,2,21,1,1,onion
http://fair3trpf5cnwwhzljap64m5chorr3aikprir7pmiac5dansekfivbyd.onion,dark web marketplaces,69,1,2,21,1,1,onion
http://tcecdnp2fhyxlcrjoyc2eimdjosr65hweut6y7r2u6b5y75yuvbkvfyd.onion,illicit services,69,1,2,16,1,1,onion
http://incoghostm2dytlqdiaj3lmtn7x2l5gb76jhabb6ywbqhjfzcoqq6aad.onion,privacy breaches,69,1,2,16,1,1,onion
http://dds6qkxpeiqvogt4y2fd7vtsxq6pvokekb2h4la7jd4iwl4ljuawu5qd.onion,privacy breaches,69,1,2,16,1,1,onion
http://tempmail4gi5qfqzjs2bxo3wf6eurpelxmior6ohzq5vw7aeay67wiyd.onion,privacy breaches,69,1,2,16,1,1,onion
http://mixer6nlb7llpb76tkpnydmcn2zqxz7qdrz2f5yedmutd3tr6dgcjsyd.onion,privacy breaches,69,1,2,16,1,1,onion
http://ipyg3uxi25nxq3qvo7we26o5s6irencdkndv7orbxibzgbuhjmgnafad.onion,privacy breaches,69,1,2,16,1,1,onion
http://chipmixjojzkyqj32ih5njuayhzyzb7uoecq7rexnse24lb2hrdtyzid.onion,privacy breaches,69,1,2,16,1,1,onion
http://deepweb4epga7mkmlku53op47jinc3mzwudmruixr6gvra3xqqnlhwad.onion/catalog/featherdvtpi7ckdbkb2yxjfwx3oyvr3xjz3oo4rszylfzjdg6pbm3id.onion,privacy breaches,140,2,4,16,1,1,onion
http://invest2duvjcj6dhjvvbfahdqdis4kwsafgzau4xkwbeis7p2ikdcxad.onion,privacy breaches,69,1,2,16,1,1,onion
http://thgtoa3jzy3doku7hkna32htpghjijefscwvh4dyjgfydbbjkeiohgid.onion,anonymity services,69,1,2,18,1,1,onion
http://bithackvexaj4mpjkxh7f2p2ofsjggi2n72qzgengmpq7hl4jtvt7fid.onion,anonymity services,69,1,2,18,1,1,onion
http://blenderwfqo54u6j5ggvzqa4n6kwn5bdj4beizzu3h6ndyrlnupbxbad.onion,anonymity services,69,1,2,18,1,1,onion
http://cashjbig32pfyj65n42ttocxe7jsrym3qgdmia4afsai5gmru57kq4ad.onion,money mule recruitment,69,1,2,22,1,1,onion
http://cashjbig747yyp3t53v27icxlsxeljubqhy3rgyzqz7ey7axklyvjgqd.onion,money mule recruitment,69,1,2,22,1,1,onion
http://pygmascvypnxch6a5mgqmurtzwxjxo3pqv2mqnei4yalrxikz4ip5tqd.onion,money mule recruitment,69,1,2,22,1,1,onion
http://getmoney4uf4szhhg4ovcqlgs5frlgcwl7qib2lwexragvyw4x4hzyqd.onion,ad fraud,69,1,2,8,1,1,onion
http://6ht5cuekje2tr3umpfulymyml776wedron3r44ojwncpogopkpteuxad.onion,ad fraud,69,1,2,8,1,1,onion
http://xdgfv4zku2zpom63tzmc3iqskvom7lynzakzt7tcft3fuidoinj3zkyd.onion,ad fraud,69,1,2,8,1,1,onion
http://j6i3blst2fabntc4fyd2rpl3phk3rxpvc5oaxyzrpami36af3hq42fad.onion,ad fraud,69,1,2,8,1,1,onion
http://q5x6d4nj5ybspmm23jndlyhn44zj4nmdipsesrdkr3trd5owfcv7kaid.onion,ad fraud,69,1,2,8,1,1,onion
http://n3mihgtekvqkqvshh6zjxbyc6kzwdsbvwihmredugnzi2dtxknwf7had.onion,ad fraud,69,1,2,8,1,1,onion
http://z3jnsdrjgpvinjgmpjaxmoa7ote3xe4fvpcdmdphzk7hl7fffjeecwqd.onion,ad fraud,69,1,2,8,1,1,onion
http://ifxxm4nubjdna5irh3p4uakcxuyij7w6z4yq7fpgbauihgvo7mhiemad.onion,ad fraud,69,1,2,8,1,1,onion
http://v5xddqfu6cyy7pbnjgyo4epa2rnquocaewoxz45qnrvykyyw3ex7m7yd.onion,ad fraud,69,1,2,8,1,1,onion
http://kwwwjdqe324sefxjepc7vyiw6bmi66aoz2r36yf5gkluxa5b56efayad.onion,ad fraud,69,1,2,8,1,1,onion
http://rczml4qtvhfxlwck4jlmky6aa4a7vdbqy3a3ndowv25z5n3wxqweqfyd.onion,ad fraud,69,1,2,8,1,1,onion
http://srtwuinx6xvgmwtu6xfgjqa35orqxi4obtw6o7gspfubruqnmi54m3qd.onion,ad fraud,69,1,2,8,1,1,onion
http://5undviuzu4z2h6ayqkxuvjnv5n343vme5ei7wdxsjaqphsydrt3mk3yd.onion,ad fraud,69,1,2,8,1,1,onion
http://qm7ghxz3tpylhhj6v43ibzfrwar53lww43muxplg4w7gbd5z4n2nleqd.onion,ad fraud,69,1,2,8,1,1,onion
http://yihcjsbquauelucvtgx6itie5xsurz6tszx4weltbvfyyfn3fpkxzfid.onion,ad fraud,69,1,2,8,1,1,onion
http://avop253wzsdx76p267yu22n26ouaxuqd427s35doi2ojrqesrfyeafad.onion,ad fraud,69,1,2,8,1,1,onion
http://dwddht3rotbsqwzq3e34m3xancnjcdteqzfcxvfabhxa6jqjizkoilid.onion,ad fraud,69,1,2,8,1,1,onion
http://3xdayezuazor2oha4z33il6dlro5wxpvjofnuukebwms5gtnticygwad.onion,ad fraud,69,1,2,8,1,1,onion
http://2osfrf6zh7nbpho3esn7qyf6s2svtzxjtjrvivgkxmyc2sht2lym4pyd.onion,ad fraud,69,1,2,8,1,1,onion
http://gk7kp5gcmtbycxdnm2hgcsx55amuk3cfoamq7chrdbg2hxaa3wnb3xqd.onion,ad fraud,69,1,2,8,1,1,onion
http://mega63r2b5ijs6z2xbdhxmr4ot54k3sgtyrijt4ij2z3zr64ihmmcbad.onion,ad fraud,69,1,2,8,1,1,onion
http://gwkotnxtfsgayulumre3j42mp2xicmlkvtunjpdqbad4ie6t4enumjqd.onion,ad fraud,69,1,2,8,1,1,onion
http://dreamr6y7e7ilemgws2ccuegvwdge3sfdm2ijh4s4hc2eggz3cvgl2ad.onion,fake traffic,69,1,2,12,1,1,onion
http://deepdumptr3hfkg2fvpzct6kfot4wzkdrw43tmxb3seevhotr4ywdsyd.onion,fake traffic,69,1,2,12,1,1,onion
http://wq6xe2lh5aoc3kuvznaupy5byqhd4uffoekt3d34p2wkhkovwtnifkid.onion,social engineering,69,1,2,18,1,1,onion
http://wq6xe2lh4imo4ogdbdl3i3ryla32owntrqqnzcdyr4n4g3utaxfv73id.onion,social engineering,69,1,2,18,1,1,onion
http://hack5gf3m7lljelbzf7jv3ftcsoooqeivmjpbl6p2y5otzbkv2ou53qd.onion,social engineering,69,1,2,18,1,1,onion
http://j233o5qxfn74dzr44x45vbruby7fhfmmvopu263oo2n5oc3guawm6vyd.onion,social engineering,69,1,2,18,1,1,onion
http://qhdphmq3ht7ce4yntweptxj2i2vpqqkzkgf37bbedfa2ocwkkdho6fyd.onion,social engineering,69,1,2,18,1,1,onion
http://amudqsiapx4shysdvypxqnct4zmfz3f3hoz7um72vgkl3ytgqcikhrqd.onion,social engineering,69,1,2,18,1,1,onion
http://hbrcmwnkjnlqcgsa6vice2azafphljnbe75yn2zr5kgqjwp7a5se6sad.onion,social engineering,69,1,2,18,1,1,onion
http://3nztridmoowp2iwtvvso5z3m2yepc6kl65fcvbe2v527qfl345r6neid.onion,social engineering,69,1,2,18,1,1,onion
http://pggq327ab5cgvpu6qgoldfn4l3ohptxjz5do6oiiniayk2yzqzm4yhyd.onion,social engineering,69,1,2,18,1,1,onion
http://authkllynfx34aqokhf7i4y36lzqsuhjcrhlgufyo2gcickozdtzapqd.onion,hacking tutorials,69,1,2,17,1,1,onion
http://freecsmqtvhzvesqbcz5wsxrd3bmqyoieias2n44ue5rnsoex7zt64id.onion,hacking tutorials,69,1,2,17,1,1,onion
http://oam4chxoqxmqzbdo2i4eiumdhwiewd24khhtn6hnunz6nxyavl6lxpad.onion,hacking tutorials,69,1,2,17,1,1,onion
http://gothamlq2tahq4fk7zisgbyavpdbpa47cag5mlrpcjcwfgjbs43aqayd.onion,sensitive data leaks,69,1,2,20,1,1,onion
http://gothamrqwax3tlnytmrj4fl5rznvlpih7cx2adkykc36gwexcmmej5id.onion,sensitive data leaks,69,1,2,20,1,1,onion
http://gothamfx7mzje64oqli3axof2fguuanladv6fvkhnqs4kngeosei7kad.onion,sensitive data leaks,69,1,2,20,1,1,onion
http://srvguru7bjzzjba7xy2hnx2ju4k77qy4eum2h3tgudwc3j2zof4aggyd.onion,sensitive data leaks,69,1,2,20,1,1,onion
http://mynymecyaiv7t55qiggp76rzqz35si5g7nzdh3yci4wiqbmlwqg7xeyd.onion,sensitive data leaks,69,1,2,20,1,1,onion
http://torguidd6uinn3ppj4ermptodtlulu763mlwubiy3d62kbvd36e2idyd.onion,sensitive data leaks,69,1,2,20,1,1,onion
http://pwjbiw5aub24nhztiw24mq26gwubjzfpjls5jerrachczfffvd25boyd.onion,corporate espionage,69,1,2,19,1,1,onion
http://zjuhnrnaz573362iwpqm2peoozwd37yfeohyzdymmn2xlewr5li3zpqd.onion,corporate espionage,69,1,2,19,1,1,onion
http://deepwebyl3au3fnm4efynncy5fhiqknam3op6q3qgdwu3n5oavofifqd.onion,corporate espionage,69,1,2,19,1,1,onion
http://wkkrcvje42625v7g77maufsgvqbu7eh7tgfvwzqrarqptfktqiaa6ayd.onion,corporate espionage,69,1,2,19,1,1,onion
http://wkkrcvjesk423kiggh2afsosp5xdm2al6so5mzc64jskicpirjbps7id.onion,corporate espionage,69,1,2,19,1,1,onion
http://o64r5ftrszis4y36hand7b53r7v3xp5vmdq7xhhku7vij6gqvyufvbyd.onion,corporate espionage,69,1,2,19,1,1,onion
http://zbzvocbp6tcck7hgdxgrjxp263cbq7wv2a2kkb7jmkwvwe6yeqjmzpqd.onion,corporate espionage,69,1,2,19,1,1,onion
http://ze2f2gus5s2hftnyrzanmuybgjw55br7wmdp6mhzl6ntwbcp6jvrceqd.onion,corporate espionage,69,1,2,19,1,1,onion
http://sx3kelhcum7aaemtp27n2p3x4figvaymt2vibcabjpftxupzuu5ifzyd.onion,unlawful surveillance,69,1,2,21,1,1,onion
http://tzoz3bensgxyzs7da7lpgsn3a74h7hlbm4wa6ytq2tg6ktd57w22vqqd.onion,unlawful surveillance,69,1,2,21,1,1,onion
http://ddoa2hephx2q7bqi4qbdaizmigpvqzpnprebqlophukrc4nncmfzvqad.onion,unlawful surveillance,69,1,2,21,1,1,onion
http://jsfozzre4fhi2x5sv35q3hcuvs2nim6iah65dpyngpon5ge5bguqfcad.onion,ticket scalping,69,1,2,15,1,1,onion
http://safebtc7vbtjbzojwvi6bmztg6ksdsn34htyxsakexhid6bgxifsd6qd.onion,ticket scalping,69,1,2,15,1,1,onion
http://safepay3yzhezno5camuazysntbtvmgai2eokel4pcctinde4b5kjcyd.onion,ticket scalping,69,1,2,15,1,1,onion
http://bvcvvrutq4pjdkb2xlprnfyyl6qn6dqure5pf5mu3wcyxk2a2mlsc2yd.onion,ticket scalping,69,1,2,15,1,1,onion
http://tordeskegesyaldvbjbuhmpiw7fbxtw3o326qkh6ldjtfafezwskutid.onion,ticket scalping,69,1,2,15,1,1,onion
https://nsocks4pvtcewb2ora3zk47ksx7dvazbxyhzp4myhegpthgkphpi7aad.onion,ticket scalping,70,1,2,15,1,1,onion
http://oljlphash3bpqtrvqpr5gwzrhroziw4mddidi5d2qa4qjejcbrmoypqd.onion,ticket scalping,69,1,2,15,1,1,onion
http://rescatorfof3pwgux4olwxxcd22yjtuj72kmdltyr6tsr6jfohpnhead.onion,ticket scalping,69,1,2,15,1,1,onion
http://autpay74emjbwsbvqc65ddtnr6dafmqts7ff3lkqsf3gutgm24dzjyyd.onion,ticket scalping,69,1,2,15,1,1,onion
http://d6lwwacb3ppo5dqlvlib2cn5xecggetkz3yj22vj26akflry4sdruwyd.onion,forged passports,69,1,2,16,1,1,onion
http://zwfncdrts24ouepuvtf2w7bozwpppcbkwjp633tjckku2ka63eyyb3qd.onion,spamming services,69,1,2,17,1,1,onion
http://fixedflodcas6cfo3aomx5jtgfwk7vscgee7bawahs2yqw3yzxo7jtyd.onion,cryptocurrency scams,69,1,2,20,1,1,onion
http://trocadoxmpp6ddmn2ii6k2qsyshhzd2gwgezgrvlhnbpmaxjzbbzonid.onion,cryptocurrency scams,69,1,2,20,1,1,onion
http://trocadupz35kdyzgqpadqor4jk7u4lmbo2cnvb47qiqfibrb77ywjiyd.onion,cryptocurrency scams,69,1,2,20,1,1,onion
http://trocadopfjwjadkevxhzvhh567axybt6xo6xu27ixfzhaeqpsy4yknid.onion,cryptocurrency scams,69,1,2,20,1,1,onion
http://trocadoxxtcpdr4dy2nus772zn53hxysv2at3ee4kxpuxs7skqwcqvid.onion,cryptocurrency scams,69,1,2,20,1,1,onion
http://j4yryxwbt7ibqcittnhyv7w4sfy4qmtzjvxew3373tyn3x7bgnmgspid.onion,cryptocurrency scams,69,1,2,20,1,1,onion
http://million5utxgrxru4rqmjwn7jji6bf44jkdqn3xyav6md5ebwy5l2ryd.onion,cryptocurrency scams,69,1,2,20,1,1,onion
http://xka7hc3ao7k3mkf2wioeha5vn2nc6yhsohmkj727hciusxasntrybuyd.onion,cryptocurrency scams,69,1,2,20,1,1,onion
http://bitkeyr7ea37ngrygzgfh266h6ghm3xngpdohwloqioyrdatirzqh6ad.onion,cryptocurrency scams,69,1,2,20,1,1,onion
http://m5523zxh6k322euiukb7d4hlhpcg5lqanunl4qj7or47i6xzgwmhr5yd.onion,cryptocurrency scams,69,1,2,20,1,1,onion
http://deepweb4epga7mkmlku53op47jinc3mzwudmruixr6gvra3xqqnlhwad.onion/catalog/bbcnewsd73hkzno2ini43t4gblxvycyac5aw4gnv7t2rccijh7745uqd.onion,fake news,140,2,4,9,1,1,onion
http://p6eqtjmvwkiw2pteelfqi4oj4nqwzb64xdvacijuavclxhcpqostipad.onion,fake news,69,1,2,9,1,1,onion
http://arf5sgoqvzde4vp6coqlmdjroqdngbq3rm5yd6eahndgxadmnieiivyd.onion,fake news,69,1,2,9,1,1,onion
http://tfrconhwbjuq4kkjds55rrzmdxhg5ousbdmwkqjjhsov3dbfhcsjakqd.onion,fake news,69,1,2,9,1,1,onion
http://t6unvxtmmjiy6fap4ynahv6ntjdoqice6glvzzdlsohnuhuwa3fojlad.onion,fake news,69,1,2,9,1,1,onion
http://trust4uyez3yjlh6ger4hxk6lyeimmgyz5wxjeope27gsqjqpzxk4eqd.onion,fake news,69,1,2,9,1,1,onion
http://fso7t7dbzecerschype6za7d4i2ucl6cruw6tc5hb7at4xlbpifxcmqd.onion,illicit weapons,69,1,2,15,1,1,onion
http://yxni3o4qrvxgo4gdbduuqnelvcbzwmpsplrcujw4d54envztsaxnduid.onion,illicit weapons,69,1,2,15,1,1,onion
http://yxni3o4ieyc4c5jey5ufhtfcgkzft7wjbrx73kuuuprbmmb3l4igmiid.onion,illicit weapons,69,1,2,15,1,1,onion
http://nf55c4ckc67db5uspethzm2m2vsyhtzifnm7j3ymyujafeddo6qvoeid.onion,illicit weapons,69,1,2,15,1,1,onion
http://dnhkwbrqx4uxh76u6bn2l4o5dbd3yqma3cnrgxvr2mpp3nbk4fetcxid.onion,illegal escort services,69,1,2,23,1,1,onion
http://darkwesyw2775vo7mre4aqqxd7afiuc4skbjqoba4guzznikmptixwid.onion,illegal escort services,69,1,2,23,1,1,onion
http://darkwevgydzvaprzb2bidd2vrkwcshtkqftysogl4si6qqcbg7svx5qd.onion,illegal escort services,69,1,2,23,1,1,onion
http://maras3s5wrm6yjad2ug7qg3fbe5p5x3pvrzewct35gdtpiwogx2rw5yd.onion,illegal escort services,69,1,2,23,1,1,onion
http://eg5pj3r47rsclqcqb46dknpve67ltrypfz5v7irt7mvmcpgrpueb5wyd.onion,malicious bots,69,1,2,14,1,1,onion
http://hackedw4odlh2ex54jgemerby66cw3a6hlmhiwiy5yyjmlwlmeobqfqd.onion,malicious bots,69,1,2,14,1,1,onion
http://kerberuoahasjhc5wrg6ba2n2fiabszagbvdgpiljtofcqoce5ujkdqd.onion,malicious bots,69,1,2,14,1,1,onion
http://stressermx7vo5wgzlvi3olrbylkqckj2ocrczna477bqj5vslm6a6ad.onion,malicious bots,69,1,2,14,1,1,onion
http://ddos2ftdl3al3mqc2ra2wvaj7nqzjnzpoedzo6owmer5ghwe5knvu2qd.onion,malicious bots,69,1,2,14,1,1,onion
http://kerbero3mmm37leavurh4l6gkd4ru2uv2dvhit2mnayz36whyhc6pbyd.onion,malicious bots,69,1,2,14,1,1,onion
http://dnn45wfj22extbv333pfw2ocpp4z7wxp3icls3pc53hx3whyezb2mlyd.onion,malicious bots,69,1,2,14,1,1,onion
http://telegru2vmpccvm34n7dplk23534rhsdhw3twjemrxfavp7v42vcaxqd.onion,malicious bots,69,1,2,14,1,1,onion
http://depotzmegeotwlhdo2mft2hh25epleefi2yljkosidtbhdoxb3i3gvyd.onion,malicious bots,69,1,2,14,1,1,onion
http://7k4yyskpz3rxq5nyokf6ztbpywzbjtdfanweup3skctcxopmt7tq7eid.onion,malicious bots,69,1,2,14,1,1,onion
http://wa2y26bd7vw4xpy6hglnrnsrk54ouveaqxiuutjkejccqqnwgcryvuqd.onion,data leaks,69,1,2,10,1,1,onion
http://soveng42aj6ynynkqeyut2dwnmwou45epfpuwvjy2t45fpxn3dk2ymad.onion,VPN bypass,69,1,2,10,1,1,onion
http://kycnotmezdiftahfmc34pqbpicxlnx3jbf5p7jypge7gdvduu7i6qjqd.onion,VPN bypass,69,1,2,10,1,1,onion
http://ciisqbg45nggykdl6rjdrq3wc64csga4vkphu66qsi65mypeitqedoad.onion,VPN bypass,69,1,2,10,1,1,onion
http://mailxbuqdk6btzeyx4bntbmxgpniq6tvydnf6j2o7x3zl25gx3meyoyd.onion,VPN bypass,69,1,2,10,1,1,onion
http://57xl3tff2tqmcmcw54sxvz3ri65ddg6uah2i4jpo3ipqh5xsgx6rvsyd.onion,VPN bypass,69,1,2,10,1,1,onion
http://46x6gkkzxmv3r7l5cxigpsn7lf567xnwnubjumvbhsmsnkxyt3ihthad.onion,VPN bypass,69,1,2,10,1,1,onion
http://6bfwna277n4tw3ltohv5x4aukfn52p6kuzvduovh4oyi3jpuwjoydwid.onion,VPN bypass,69,1,2,10,1,1,onion
http://3n37em7o37piozgxs6xyzlssnz2isz6sb4vph4gwsgojdldxrjxni2qd.onion,VPN bypass,69,1,2,10,1,1,onion
http://ssg3qvvuilseciagm4nixjqu3rsiheny5lifjnwt6o5ann64iocy64ad.onion,VPN bypass,69,1,2,10,1,1,onion
http://ranionuqvczpnypve3xle3srlbkn4rxp7eudpe74zddsfjvz3y7vkkyd.onion,VPN bypass,69,1,2,10,1,1,onion
http://ranionv3j2o7wrn3um6de33eccbchhg32mkgnnoi72enkpp7jc25h3ad.onion,VPN bypass,69,1,2,10,1,1,onion
http://ranionxxduzxdgtgyy45x6l45b2gr2foqq65bryca3ao2d5i77dn4yid.onion,VPN bypass,69,1,2,10,1,1,onion
http://u6ljn47n4b7wkjzaimitume73lttixjui2yw6wwapai34fgkh2laz2qd.onion,VPN bypass,69,1,2,10,1,1,onion
http://ygamskhreuqawl4zdsi6je36g4rc4f5re2jk7fdoyhsddeh32buf6jqd.onion,VPN bypass,69,1,2,10,1,1,onion
http://ssg3qvvu62kjmmltvlt574vdmv5jnklya3kqgefbvk7bpgjxyfe7vbqd.onion,VPN bypass,69,1,2,10,1,1,onion
http://directaoaelzde7llzbve7o4dzeboocztvqwxsj4gcz3744b5binylad.onion,fake luxury goods,69,1,2,17,1,1,onion
http://russianvii3zs27lht5jvwuppli77k47567bbv5o3bsos4qxxbu67sid.onion,fake luxury goods,69,1,2,17,1,1,onion
http://cryptoe4fzgxz5vdizez7wsihzk6an45tr3qnwlrwg4m277lcqcx5hqd.onion,fake luxury goods,69,1,2,17,1,1,onion
http://cryptoe4pei6q7z23udupfvnqke7nrwbiynad4rthtewdbew5jkhphqd.onion,fake luxury goods,69,1,2,17,1,1,onion
http://protectb3xjr5nfbj4m435ymbsti3uw7wtimux4232zgqzu3ohpqewyd.onion,fake luxury goods,69,1,2,17,1,1,onion
http://freshipjg2oyjuvisydfxleohnchivpb6g5t7qdbttfgmjheaxjl4iqd.onion,fake luxury goods,69,1,2,17,1,1,onion
http://gbzh75rwl3i4uc5qkibdmizoxzimh4cwwhzkn2s5pjwtbpv27qkmseqd.onion,fake luxury goods,69,1,2,17,1,1,onion
http://777777ipy4cshqbbfvf7p4y7yjg4jm5nege6yyet6ojad3sh3htlerad.onion,fake luxury goods,69,1,2,17,1,1,onion
http://tunj2abgxkjyiqjy34xpjtbxxxn4s3zqlgb2twfjrj755ptz66giygyd.onion,illegal trade,69,1,2,13,1,1,onion
